3, 210803, 西市区
3, 210804, 鲅鱼圈区
3, 210811, 老边区
3, 210881, 盖州市
3, 210882, 大石桥市
2, 59, 阜新市
3, 210901, 市辖区
3, 210902, 海州区
3, 210903, 新邱区
3, 210904, 太平区
3, 210905, 清河门区
3, 210911, 细河区
3, 210921, 阜新蒙古族自治县
3, 210922, 彰武县
2, 351, 辽阳市
3, 211001, 市辖区
3, 211002, 白塔区
3, 211003, 文圣区
3, 211004, 宏伟区
3, 211005, 弓长岭区
3, 211011, 太子河区
3, 211021, 辽阳县
3, 211081, 灯塔市
2, 228, 盘锦市
3, 211101, 市辖区
3, 211102, 双台子区
3, 211103, 兴隆台区
3, 211121, 大洼县
3, 211122, 盘山县
2, 60, 铁岭市
3, 211201, 市辖区
3, 211202, 银州区
3, 211204, 清河区
3, 211221, 铁岭县
3, 211223, 西丰县
3, 211224, 昌图县
3, 211281, 调兵山市
3, 211282, 开原市
2, 280, 朝阳市
3, 211301, 市辖区
3, 211302, 双塔区
3, 211303, 龙城区
3, 211321, 朝阳县
3, 211322, 建平县
3, 211324, 喀喇沁左翼蒙古族自治县
3, 211381, 北票市
3, 211382, 凌源市
2, 319, 葫芦岛市
3, 211401, 市辖区
3, 211402, 连山区
3, 211403, 龙港区
3, 211404, 南票区
3, 211421, 绥中县
3, 211422, 建昌县
3, 211481, 兴城市
1, 220000, 吉林省
2, 53, 长春市
3, 220101, 市辖区
3, 220102, 南关区
3, 220103, 宽城区
3, 220104, 朝阳区
3, 220105, 二道区
3, 220106, 绿园区
3, 220112, 双阳区
3, 220122, 农安县
3, 220181, 九台市
3, 220182, 榆树市
3, 220183, 德惠市
2, 55, 吉林市
3, 220201, 市辖区
3, 220202, 昌邑区
3, 220203, 龙潭区
3, 220204, 船营区
3, 220211, 丰满区
3, 220221, 永吉县
3, 220281, 蛟河市
3, 220282, 桦甸市
3, 220283, 舒兰市
3, 220284, 磐石市
2, 56, 四平市
3, 220301, 市辖区
3, 220302, 铁西区
3, 220303, 铁东区
3, 220322, 梨树县
3, 220323, 伊通满族自治县
3, 220381, 公主岭市
3, 220382, 双辽市
2, 183, 辽源市
3, 220401, 市辖区
3, 220402, 龙山区
3, 220403, 西安区
3, 220421, 东丰县
3, 220422, 东辽县
2, 165, 通化市
3, 220501, 市辖区
3, 220502, 东昌区
3, 220503, 二道江区
3, 220521, 通化县
3, 220523, 辉南县
3, 220524, 柳河县
3, 220581, 梅河口市
3, 220582, 集安市
2, 57, 白山市
3, 220601, 市辖区
3, 220602, 浑江区
3, 220605, 江源区
3, 220621, 抚松县
3, 220622, 靖宇县
3, 220623, 长白朝鲜族自治县
3, 220681, 临江市
2, 52, 松原市
3, 220701, 市辖区
3, 220702, 宁江区
3, 220721, 前郭尔罗斯蒙古族自治县
3, 220722, 长岭县
3, 220723, 乾安县
3, 220781, 扶余市
2, 51, 白城市
3, 220801, 市辖区
3, 220802, 洮北区
3, 220821, 镇赉县
3, 220822, 通榆县
3, 220881, 洮南市
3, 220882, 大安市
2, 54, 延边朝鲜族自治州
3, 222401, 延吉市
3, 222402, 图们市
3, 222403, 敦化市
3, 222404, 珲春市
3, 222405, 龙井市
3, 222406, 和龙市
3, 222424, 汪清县
3, 222426, 安图县
1, 230000, 黑龙江省
2, 48, 哈尔滨市
3, 230101, 市辖区
3, 230102, 道里区
3, 230103, 南岗区
3, 230104, 道外区
3, 230108, 平房区
3, 230109, 松北区
3, 230110, 香坊区
3, 230111, 呼兰区
3, 230112, 阿城区
3, 230123, 依兰县
3, 230124, 方正县
3, 230125, 宾县
3, 230126, 巴彦县
3, 230127, 木兰县
3, 230128, 通河县
3, 230129, 延寿县
3, 230182, 双城市
3, 230183, 尚志市
3, 230184, 五常市
2, 41, 齐齐哈尔市
3, 230201, 市辖区
3, 230202, 龙沙区
3, 230203, 建华区
3, 230204, 铁锋区
3, 230205, 昂昂溪区
3, 230206, 富拉尔基区
3, 230207, 碾子山区
3, 230208, 梅里斯达斡尔族区
3, 230221, 龙江县
3, 230223, 依安县
3, 230224, 泰来县
3, 230225, 甘南县
3, 230227, 富裕县
3, 230229, 克山县
3, 230230, 克东县
3, 230231, 拜泉县
3, 230281, 讷河市
2, 46, 鸡西市
3, 230301, 市辖区
3, 230302, 鸡冠区
3, 230303, 恒山区
3, 230304, 滴道区
3, 230305, 梨树区
3, 230306, 城子河区
3, 230307, 麻山区
3, 230321, 鸡东县
3, 230381, 虎林市
3, 230382, 密山市
2, 43, 鹤岗市
3, 230401, 市辖区
3, 230402, 向阳区
3, 230403, 工农区
3, 230404, 南山区
3, 230405, 兴安区
3, 230406, 东山区
3, 230407, 兴山区
3, 230421, 萝北县
3, 230422, 绥滨县
2, 45, 双鸭山市
3, 230501, 市辖区
3, 230502, 尖山区
3, 230503, 岭东区
3, 230505, 四方台区
3, 230506, 宝山区
3, 230521, 集贤县
3, 230522, 友谊县
3, 230523, 宝清县
3, 230524, 饶河县
2, 50, 大庆市
3, 230601, 市辖区
3, 230602, 萨尔图区
3, 230603, 龙凤区
3, 230604, 让胡路区
3, 230605, 红岗区
3, 230606, 大同区
3, 230621, 肇州县
3, 230622, 肇源县
3, 230623, 林甸县
3, 230624, 杜尔伯特蒙古族自治县
2, 40, 伊春市
3, 230701, 市辖区
3, 230702, 伊春区
3, 230703, 南岔区
3, 230704, 友好区
3, 230705, 西林区
3, 230706, 翠峦区
3, 230707, 新青区
3, 230708, 美溪区
3, 230709, 金山屯区
3, 230710, 五营区
3, 230711, 乌马河区
3, 230712, 汤旺河区
3, 230713, 带岭区
3, 230714, 乌伊岭区
3, 230715, 红星区
3, 230716, 上甘岭区
3, 230722, 嘉荫县
3, 230781, 铁力市
2, 42, 佳木斯市
3, 230801, 市辖区
3, 230803, 向阳区
3, 230804, 前进区
3, 230805, 东风区
3, 230811, 郊区
3, 230822, 桦南县
3, 230826, 桦川县
3, 230828, 汤原县
3, 230833, 抚远县
3, 230881, 同江市
3, 230882, 富锦市
2, 47, 七台河市
3, 230901, 市辖区
3, 230902, 新兴区
3, 230903, 桃山区
3, 230904, 茄子河区
3, 230921, 勃利县
2, 49, 牡丹江市
3, 231001, 市辖区
3, 231002, 东安区
3, 231003, 阳明区
3, 231004, 爱民区
3, 231005, 西安区
3, 231024, 东宁县
3, 231025, 林口县
3, 231081, 绥芬河市
3, 231083, 海林市
3, 231084, 宁安市
3, 231085, 穆棱市
2, 39, 黑河市
3, 231101, 市辖区
3, 231102, 爱辉区
3, 231121, 嫩江县
3, 231123, 逊克县
3, 231124, 孙吴县
3, 231181, 北安市
3, 231182, 五大连池市
2, 44, 绥化市
3, 231201, 市辖区
3, 231202, 北林区
3, 231221, 望奎县
3, 231222, 兰西县
3, 231223, 青冈县
3, 231224, 庆安县
3, 231225, 明水县
3, 231226, 绥棱县
3, 231281, 安达市
3, 231282, 肇东市
3, 231283, 海伦市
2, 38, 大兴安岭地区
3, 232721, 呼玛县
3, 232722, 塔河县
3, 232723, 漠河县
1, 289, 上海市
2, 310101, 黄浦区
2, 310104, 徐汇区
2, 310105, 长宁区
2, 310106, 静安区
2, 310107, 普陀区
2, 310108, 闸北区
2, 310109, 虹口区
2, 310110, 杨浦区
2, 310112, 闵行区
2, 310113, 宝山区
2, 310114, 嘉定区
2, 310115, 浦东新区
2, 310116, 金山区
2, 310117, 松江区
